Filename,ID
lib/matplotlib/tests/test_constrainedlayout.py,000145
doc/users/next_whats_new/pie_shadow_control.rst,000146
doc/users/next_whats_new/shadow_shade.rst,000147
galleries/examples/pie_and_polar_charts/pie_demo2.py,000148
galleries/examples/pie_and_polar_charts/pie_features.py,000149
lib/matplotlib/patches.py,000150
lib/matplotlib/tests/baseline_images/test_axes/pie_shadow.png,000151
lib/matplotlib/tests/test_legend.py,000152
doc/api/next_api_changes/deprecations/25859-ES.rst,000153
lib/matplotlib/pyplot.py,000154
lib/matplotlib/_constrained_layout.py,000155
lib/matplotlib/_layoutgrid.py,000156
doc/devel/development_setup.rst,000157
lib/matplotlib/tests/test_widgets.py,000158
lib/matplotlib/widgets.py,000159
galleries/examples/event_handling/lasso_demo.py,000160
doc/api/next_api_changes/deprecations/25841-AL.rst,000161
doc/api/next_api_changes/deprecations/25728-OG.rst,000162
src/ft2font.cpp,000163
src/ft2font.h,000164
src/ft2font_wrapper.cpp,000165
src/tri/_tri.cpp,000166
src/tri/_tri.h,000167
lib/matplotlib/__init__.py,000168
doc/api/toolkits/mplot3d/axes3d.rst,000169
doc/users/next_whats_new/3d_plots_shareview.rst,000170
lib/mpl_toolkits/mplot3d/axes3d.py,000171
lib/mpl_toolkits/mplot3d/tests/test_axes3d.py,000172
doc/users/prev_whats_new/whats_new_3.6.0.rst,000173
lib/matplotlib/tests/test_polar.py,000174
doc/users/index.rst,000175
lib/matplotlib/colorbar.py,000176
galleries/plot_types/basic/bar.py,000177
galleries/plot_types/basic/stem.py,000178
galleries/plot_types/basic/step.py,000179
lib/matplotlib/axes/_axes.pyi,000180
galleries/examples/images_contours_and_fields/contour_corner_mask.py,000181
.github/workflows/conflictcheck.yml,000182
lib/matplotlib/tests/baseline_images/test_collections/polycollection_close.png,000183
lib/matplotlib/tests/baseline_images/test_figure/tightbbox_box_aspect.svg,000184
lib/matplotlib/tests/test_collections.py,000185
lib/mpl_toolkits/mplot3d/axis3d.py,000186
lib/mpl_toolkits/mplot3d/tests/baseline_images/test_axes3d/add_collection3d_zs_array.png,000187
lib/mpl_toolkits/mplot3d/tests/baseline_images/test_axes3d/add_collection3d_zs_scalar.png,000188
lib/mpl_toolkits/mplot3d/tests/baseline_images/test_axes3d/arc_pathpatch.png,000189
lib/mpl_toolkits/mplot3d/tests/baseline_images/test_axes3d/aspects.png,000190
lib/mpl_toolkits/mplot3d/tests/baseline_images/test_axes3d/aspects_adjust_box.png,000191
lib/mpl_toolkits/mplot3d/tests/baseline_images/test_axes3d/axes3d_cla.png,000192
lib/mpl_toolkits/mplot3d/tests/baseline_images/test_axes3d/axes3d_focal_length.png,000193
lib/mpl_toolkits/mplot3d/tests/baseline_images/test_axes3d/axes3d_isometric.png,000194
lib/mpl_toolkits/mplot3d/tests/baseline_images/test_axes3d/axes3d_labelpad.png,000195
lib/mpl_toolkits/mplot3d/tests/baseline_images/test_axes3d/axes3d_ortho.png,000196
lib/mpl_toolkits/mplot3d/tests/baseline_images/test_axes3d/axes3d_primary_views.png,000197
lib/mpl_toolkits/mplot3d/tests/baseline_images/test_axes3d/axes3d_rotated.png,000198
lib/mpl_toolkits/mplot3d/tests/baseline_images/test_axes3d/bar3d.png,000199
lib/mpl_toolkits/mplot3d/tests/baseline_images/test_axes3d/bar3d_notshaded.png,000200
lib/mpl_toolkits/mplot3d/tests/baseline_images/test_axes3d/bar3d_shaded.png,000201
lib/mpl_toolkits/mplot3d/tests/baseline_images/test_axes3d/computed_zorder.png,000202
lib/mpl_toolkits/mplot3d/tests/baseline_images/test_axes3d/contour3d.png,000203
lib/mpl_toolkits/mplot3d/tests/baseline_images/test_axes3d/contour3d_extend3d.png,000204
lib/mpl_toolkits/mplot3d/tests/baseline_images/test_axes3d/contourf3d.png,000205
lib/mpl_toolkits/mplot3d/tests/baseline_images/test_axes3d/contourf3d_fill.png,000206
lib/mpl_toolkits/mplot3d/tests/baseline_images/test_axes3d/errorbar3d.png,000207
lib/mpl_toolkits/mplot3d/tests/baseline_images/test_axes3d/errorbar3d_errorevery.png,000208
lib/mpl_toolkits/mplot3d/tests/baseline_images/test_axes3d/grid_off.png,000209
lib/mpl_toolkits/mplot3d/tests/baseline_images/test_axes3d/invisible_ticks_axis.png,000210
lib/mpl_toolkits/mplot3d/tests/baseline_images/test_axes3d/lines3d.png,000211
lib/mpl_toolkits/mplot3d/tests/baseline_images/test_axes3d/minor_ticks.png,000212
lib/mpl_toolkits/mplot3d/tests/baseline_images/test_axes3d/mixedsubplot.png,000213
lib/mpl_toolkits/mplot3d/tests/baseline_images/test_axes3d/panecolor_rcparams.png,000214
lib/mpl_toolkits/mplot3d/tests/baseline_images/test_axes3d/plot_3d_from_2d.png,000215
lib/mpl_toolkits/mplot3d/tests/baseline_images/test_axes3d/poly3dcollection_alpha.png,000216
lib/mpl_toolkits/mplot3d/tests/baseline_images/test_axes3d/poly3dcollection_closed.png,000217
lib/mpl_toolkits/mplot3d/tests/baseline_images/test_axes3d/quiver3d.png,000218
lib/mpl_toolkits/mplot3d/tests/baseline_images/test_axes3d/quiver3d_masked.png,000219
lib/mpl_toolkits/mplot3d/tests/baseline_images/test_axes3d/scatter3d.png,000220
lib/mpl_toolkits/mplot3d/tests/baseline_images/test_axes3d/scatter3d_color.png,000221
lib/mpl_toolkits/mplot3d/tests/baseline_images/test_axes3d/scatter3d_linewidth.png,000222
lib/mpl_toolkits/mplot3d/tests/baseline_images/test_axes3d/scatter_spiral.png,000223
lib/mpl_toolkits/mplot3d/tests/baseline_images/test_axes3d/stem3d.png,000224
lib/mpl_toolkits/mplot3d/tests/baseline_images/test_axes3d/surface3d.png,000225
lib/mpl_toolkits/mplot3d/tests/baseline_images/test_axes3d/surface3d_masked.png,000226
lib/mpl_toolkits/mplot3d/tests/baseline_images/test_axes3d/surface3d_masked_strides.png,000227
lib/mpl_toolkits/mplot3d/tests/baseline_images/test_axes3d/surface3d_shaded.png,000228
lib/mpl_toolkits/mplot3d/tests/baseline_images/test_axes3d/text3d.png,000229
lib/mpl_toolkits/mplot3d/tests/baseline_images/test_axes3d/tricontour.png,000230
lib/mpl_toolkits/mplot3d/tests/baseline_images/test_axes3d/trisurf3d.png,000231
lib/mpl_toolkits/mplot3d/tests/baseline_images/test_axes3d/trisurf3d_shaded.png,000232
lib/mpl_toolkits/mplot3d/tests/baseline_images/test_axes3d/voxels-alpha.png,000233
lib/mpl_toolkits/mplot3d/tests/baseline_images/test_axes3d/voxels-edge-style.png,000234
lib/mpl_toolkits/mplot3d/tests/baseline_images/test_axes3d/voxels-named-colors.png,000235
lib/mpl_toolkits/mplot3d/tests/baseline_images/test_axes3d/voxels-rgb-data.png,000236
lib/mpl_toolkits/mplot3d/tests/baseline_images/test_axes3d/voxels-simple.png,000237
lib/mpl_toolkits/mplot3d/tests/baseline_images/test_axes3d/voxels-xyz.png,000238
lib/mpl_toolkits/mplot3d/tests/baseline_images/test_axes3d/wireframe3d.png,000239
lib/mpl_toolkits/mplot3d/tests/baseline_images/test_axes3d/wireframe3dzerocstride.png,000240
lib/mpl_toolkits/mplot3d/tests/baseline_images/test_axes3d/wireframe3dzerorstride.png,000241
lib/mpl_toolkits/mplot3d/tests/baseline_images/test_legend3d/fancy.png,000242
lib/mpl_toolkits/mplot3d/tests/baseline_images/test_legend3d/legend_bar.png,000243
lib/mpl_toolkits/mplot3d/tests/baseline_images/test_legend3d/legend_plot.png,000244
lib/mpl_toolkits/mplot3d/tests/test_legend3d.py,000245
galleries/examples/text_labels_and_annotations/demo_text_path.py,000246
galleries/examples/misc/anchored_artists.py,000247
doc/api/next_api_changes/deprecations/25781-AL.rst,000248
galleries/examples/axes_grid1/simple_anchored_artists.py,000249
lib/mpl_toolkits/axes_grid1/anchored_artists.py,000250
doc/api/prev_api_changes/api_changes_3.3.0/deprecations.rst,000251
doc/api/prev_api_changes/api_changes_3.5.0/removals.rst,000252
.github/PULL_REQUEST_TEMPLATE.md,000253
doc/api/next_api_changes/deprecations/25774-AL.rst,000254
galleries/examples/axes_grid1/demo_axes_divider.py,000255
lib/mpl_toolkits/axisartist/axislines.py,000256
lib/matplotlib/backends/qt_compat.py,000257
doc/api/next_api_changes/deprecations/25742-ES.rst,000258
README.md,000259
galleries/examples/axisartist/demo_axis_direction.py,000260
lib/matplotlib/backends/backend_macosx.py,000261
.pre-commit-config.yaml,000262
ci/codespell-ignore-words.txt,000263
doc/docutils.conf,000264
doc/api/next_api_changes/removals/25648-TS.rst,000265
lib/matplotlib/colors.py,000266
lib/matplotlib/tests/test_colors.py,000267
lib/matplotlib/image.py,000268
lib/matplotlib/tests/baseline_images/test_backend_pdf/grayscale_alpha.pdf,000269
lib/matplotlib/tests/baseline_images/test_backend_svg/noscale.pdf,000270
lib/matplotlib/tests/baseline_images/test_backend_svg/noscale.svg,000271
lib/matplotlib/tests/baseline_images/test_image/image_alpha.pdf,000272
lib/matplotlib/tests/baseline_images/test_image/image_alpha.svg,000273
lib/matplotlib/tests/baseline_images/test_image/image_placement.pdf,000274
lib/matplotlib/tests/baseline_images/test_image/image_placement.svg,000275
lib/matplotlib/tests/baseline_images/test_image/image_shift.pdf,000276
lib/matplotlib/tests/baseline_images/test_image/image_shift.svg,000277
lib/matplotlib/tests/baseline_images/test_image/imshow_masked_interpolation.pdf,000278
lib/matplotlib/tests/baseline_images/test_image/imshow_masked_interpolation.svg,000279
lib/matplotlib/tests/baseline_images/test_image/interp_nearest_vs_none.svg,000280
lib/matplotlib/tests/baseline_images/test_image/no_interpolation_origin.pdf,000281
lib/matplotlib/tests/baseline_images/test_image/no_interpolation_origin.svg,000282
lib/matplotlib/tests/baseline_images/test_image/rotate_image.pdf,000283
lib/matplotlib/tests/baseline_images/test_image/rotate_image.svg,000284
lib/matplotlib/tests/baseline_images/test_tightlayout/tight_layout5.pdf,000285
lib/matplotlib/tests/baseline_images/test_tightlayout/tight_layout5.svg,000286
lib/matplotlib/tests/test_image.py,000287
doc/api/next_api_changes/behavior/24661-AAMW.rst,000288
galleries/users_explain/figure/api_interfaces.rst,000289
doc/sphinxext/missing_references.py,000290
